Time	SecL	RPM	MAP	Boost psi	TPS	TPSADC	MAF	MAFload	MAF volts	MAF Freq	AFR	MAT	CLT	Engine	Batt V	EGO cor1	Fuel: Air cor	Fuel: Warmup cor	Fuel: Baro cor	Fuel: Total cor	Fuel: Accel enrich	Fuel: Accel PW	VE1	PW	Duty Cycle1	VE2	PW2	Duty Cycle2	Seq PW1	Seq PW2	Seq PW3	Seq PW4	Seq PW5	Seq PW6	Seq PW7	Seq PW8	SPK: Spark Advance	SPK: Knock retard	Knock in	SPK: Cold advance	SPK: Traction retard	SPK: CEL retard	SPK: Fuel cut retard	SPK: External advance	SPK: Base Spark Advance	SPK: Idle Correction Advance	SPK: MAT Retard	SPK: Flex Advance	SPK: Spark Table 1	SPK: Spark Table 2	SPK: Spark Table 3	SPK: Spark Table 4	SPK: Revlim Retard	SPK: ALS Timing	SPK: Launch Timing	SPK: 3-step Timing	SPK: Launch VSS Retard	Dwell	Barometer	PWM Idle duty	Closed-loop idle target RPM	Closed-loop idle RPM error	Boost duty	Boost target 1	AFR 1 Target	AFR 2 Target	AFR 1 Error	AFR 2 Error	TPSdot	MAPdot	RPMdot	Wall fuel1	Wall fuel2	EAE1	EAE2	Load	Secondary load	Ign load	Secondary ign load	EAE load	AFR load	Injector timing pri	Injector timing sec	 Sensor 16 	canin1_8	canout1_8	canout9_16	Timing err	Lost sync count	Lost sync reason	Fuel flow cc/min	VSS1	VSS2	VSS1 ms-1	VSS2 ms-1	MPG(USA)	MPG(UK)	Gear	VSS1dot	VSS2dot	Status1	Status2	Status3	Status4	Status5	Status5s	Status6	Status7	Status8	TPS accel	MAP accel	Total accel	Launch retard timer	Launch timed retard	porta	portb	porteh	portk	portmj	portp	portt	CEL status	CEL status2	CEL error code	Fuel Temp2	Fuel Pressure2_kPa	Fuel Pressure2_psi	Fuel Pressure2_bar	Fuel temperature cor	Fuel pressure cor	Engine in cruise state	Engine accelerating slowly	Engine accelerating quickly	Engine decelerating slowly	Engine decelerating quickly	Engine in overrun	Engine idling	TC slip * time	Loop	CAN error bits	CAN error count	Power	Torque
s	s	RPM	kPa		%	ADC	g/sec	kPa	V		AFR	°F	°F	bit	v	%	%	%	%	%	%	ms	%	ms	%	%	ms	%	ms	ms	ms	ms	ms	ms	ms	ms	deg	deg	%	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	ms	kPa	%	rpm	rpm	%	%	AFR	AFR			%/s	kPa/s	rpm/sec	uS	uS	%	%	kPa	%	%	%	kPa	kPa	deg	deg					%			cc/min	MPH	MPH	ms-1	ms-1				ms-2	ms-2										%	%	%	s	deg	bit	bit	bit	bit	bit	bit	bit	bit	bit	bit	°C	kPa	psi	bar	%	%												HP	lbft
24.622	152	4080	13.2	-12.5	-2.3	345	0.00	0.0	0.000	30	19.90	76.7	176.3	1	13.8	100.0	99.3	100	100.5	99	100	0.000	28.0	1.429	4.9	28.0	1.429	4.9	1.363	1.363	1.363	1.363	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3180	0	0	15.3	15.3	4.6	-15.3	2.0	0.0	-300	125	0	100	100	13.2	0.0	13.2	0.0	13.2	13.2	395.8	0.0	0.0	0	0	0	-2.0	0	0	462	59.9	59.9	26.8	26.8	8.2	9.8	4	-1.4	-1.2	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	1	0	87	254	136	0	240	0	0	0	37.6	185.6	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
24.691	152	4058	13.2	-12.5	-2.5	344	0.00	0.0	0.000	30	19.90	76.7	176.3	1	13.8	100.0	99.3	100	100.5	99	100	0.000	28.0	1.435	4.9	28.0	1.435	4.9	1.363	1.363	1.363	1.363	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3158	0	0	15.3	15.3	4.6	-15.3	-2.8	0.0	-150	128	0	100	100	13.2	0.0	13.2	0.0	13.2	13.2	395.6	0.0	0.0	0	0	0	2.0	0	0	462	59.7	59.7	26.7	26.7	8.2	9.8	4	-1.6	-1.5	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	215	254	128	0	197	0	0	0	37.6	185.6	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
24.760	152	4022	13.0	-12.5	-2.5	344	0.00	0.0	0.000	30	19.90	76.7	176.3	1	13.8	100.0	99.3	100	100.5	99	100	0.000	28.1	1.430	4.8	28.1	1.430	4.8	1.359	1.359	1.359	1.359	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3122	0	0	15.3	15.3	4.6	-15.3	-0.1	-1.0	-290	127	0	99	99	13.0	0.0	13.0	0.0	13.0	13.0	395.2	0.0	0.0	0	0	0	0.0	0	0	462	59.5	59.5	26.6	26.6	8.2	9.8	4	-1.6	-1.5	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	133	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
24.824	152	4015	13.0	-12.5	-2.5	343	0.00	0.0	0.000	30	19.90	76.7	176.3	1	13.8	100.0	99.3	100	100.5	99	100	0.000	28.1	1.429	4.8	28.1	1.429	4.8	1.358	1.358	1.358	1.358	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3115	0	0	15.3	15.3	4.6	-15.3	0.0	0.0	-140	127	0	99	99	13.0	0.0	13.0	0.0	13.0	13.0	395.1	0.0	0.0	0	0	0	2.0	0	0	462	59.3	59.3	26.5	26.5	8.1	9.7	4	-1.6	-1.5	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	4	87	254	136	0	132	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
24.893	152	4017	13.0	-12.5	-2.3	345	0.00	0.0	0.000	30	19.90	76.7	176.3	1	13.8	101.0	99.3	100	100.5	99	100	0.000	28.1	1.432	4.8	28.1	1.432	4.8	1.361	1.361	1.361	1.361	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3117	0	0	15.3	15.3	4.6	-15.3	2.4	0.0	-120	127	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	395.2	0.0	0.0	0	0	0	2.0	0	0	462	59.1	59.1	26.4	26.4	8.1	9.7	4	-1.7	-1.7	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	165	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
24.963	153	3998	13.0	-12.5	-2.6	343	0.00	0.0	0.000	30	19.90	76.7	176.3	1	13.8	101.0	99.3	100	100.5	99	100	0.000	28.1	1.432	4.8	28.1	1.432	4.8	1.361	1.361	1.361	1.361	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3098	0	0	15.3	15.3	4.6	-15.3	-1.6	0.0	-240	127	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	395.0	0.0	0.0	0	0	0	3.0	0	0	332	58.8	58.8	26.3	26.3	11.2	13.4	4	-1.7	-1.7	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	215	254	128	0	197	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
25.027	153	3946	13.0	-12.5	-2.5	344	0.00	0.0	0.000	30	19.90	76.7	176.3	1	13.8	101.0	99.3	100	100.5	99	100	0.000	28.1	1.432	4.7	28.1	1.432	4.7	1.361	1.361	1.361	1.361	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3046	0	0	15.3	15.3	4.6	-15.3	0.4	0.0	-170	127	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	394.5	0.0	0.0	0	0	0	-4.0	0	0	332	58.4	58.6	26.1	26.2	11.1	13.3	4	-1.7	-1.7	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	8	2	87	254	136	0	196	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
25.096	153	3966	13.0	-12.5	-2.5	345	0.00	0.0	0.000	30	19.90	76.7	176.3	1	13.8	101.0	99.3	100	100.5	99	100	0.000	28.1	1.432	4.7	28.1	1.432	4.7	1.361	1.361	1.361	1.361	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3066	0	0	15.3	15.3	4.6	-15.3	0.0	0.0	-210	127	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	394.7	0.0	0.0	0	0	0	0.0	0	0	332	58.4	58.4	26.1	26.1	11.1	13.3	4	-1.8	-1.8	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	149	0	0	0	37.6	185.7	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
25.166	153	3976	13.0	-12.5	-2.5	343	0.00	0.0	0.000	30	19.90	76.7	176.3	1	13.8	102.0	99.3	100	100.5	99	100	0.000	28.1	1.435	4.8	28.1	1.435	4.8	1.364	1.364	1.364	1.364	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3076	0	0	15.3	15.3	4.6	-15.3	0.0	0.0	-110	128	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	394.8	0.0	0.0	0	0	0	1.0	0	0	332	58.4	58.4	26.1	26.1	11.1	13.3	4	-1.8	-1.8	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	133	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
25.235	153	3975	13.0	-12.5	-2.3	345	0.00	0.0	0.000	30	19.90	76.7	176.3	1	13.8	102.0	99.3	100	100.5	99	100	0.000	28.1	1.435	4.8	28.1	1.435	4.8	1.364	1.364	1.364	1.364	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3075	0	0	15.3	15.3	4.6	-15.3	2.4	0.0	-90	128	0	100	100	13.0	0.0	13.0	0.0	13.0	13.0	394.8	0.0	0.0	0	0	0	-1.0	0	0	332	58.2	58.4	26.0	26.1	11.1	13.3	4	-1.8	-1.8	136	0	0	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	1	87	254	128	0	213	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
25.299	153	3947	13.0	-12.5	-2.5	344	0.00	0.0	0.000	30	19.90	76.7	176.3	1	13.8	102.0	99.3	100	100.5	99	100	0.000	28.1	0.000	0.0	28.1	0.000	0.0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3047	0	0	15.3	15.3	4.6	-15.3	0.0	0.0	-60	66	0	0	0	13.0	0.0	13.0	0.0	13.0	13.0	394.5	0.0	0.0	0	0	0	-2.0	0	0	332	58.2	58.2	26.0	26.0	11.1	13.3	4	-1.7	-1.7	136	0	1	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	2	87	254	136	0	148	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
25.368	153	3929	13.0	-12.5	-2.5	343	0.00	0.0	0.000	30	19.90	76.7	176.3	1	13.8	100.0	99.3	100	100.5	99	100	0.000	28.1	0.000	0.0	28.1	0.000	0.0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3029	0	0	15.3	15.3	4.6	-15.3	0.0	0.0	-80	15	0	0	0	13.0	0.0	13.0	0.0	13.0	13.0	394.3	0.0	0.0	0	0	0	-1.0	0	0	332	57.9	58.2	25.9	26.0	11.1	13.2	4	-1.7	-1.7	136	0	1	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	149	0	0	0	37.7	186.0	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
25.437	153	3939	13.0	-12.5	-2.5	344	0.00	0.0	0.000	30	19.90	76.7	176.3	1	13.8	100.0	99.3	100	100.5	99	100	0.000	28.1	0.000	0.0	28.1	0.000	0.0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3039	0	0	15.3	15.3	4.6	-15.3	0.0	0.0	-140	3	0	0	0	13.0	0.0	13.0	0.0	13.0	13.0	394.4	0.0	0.0	0	0	0	2.0	0	0	332	57.7	57.7	25.8	25.8	11.0	13.2	4	-1.7	-1.7	136	0	1	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	229	0	0	0	37.7	185.9	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
25.507	153	3924	13.0	-12.5	-2.3	345	0.00	0.0	0.000	30	19.90	76.5	176.3	1	13.8	100.0	99.4	100	100.5	99	100	0.000	28.1	0.000	0.0	28.1	0.000	0.0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3024	0	0	15.3	15.3	4.6	-15.3	1.9	0.0	-180	1	0	0	0	13.0	0.0	13.0	0.0	13.0	13.0	394.2	0.0	0.0	0	0	0	3.0	0	0	332	57.5	57.7	25.7	25.8	11.0	13.1	4	-1.6	-1.6	136	0	1	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	215	254	128	0	149	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
25.571	153	3905	13.0	-12.5	-2.5	344	0.00	0.0	0.000	30	19.90	76.5	176.3	1	13.8	100.0	99.4	100	100.5	99	100	0.000	28.1	0.000	0.0	28.1	0.000	0.0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	3005	0	0	15.3	15.3	4.6	-15.3	-0.5	0.0	-200	0	0	0	0	13.0	0.0	13.0	0.0	13.0	13.0	394.0	0.0	0.0	0	0	0	0.0	0	0	332	57.5	57.7	25.7	25.8	11.0	13.1	4	-1.6	-1.6	136	0	1	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	165	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
25.640	153	3873	13.0	-12.5	-2.5	344	0.00	0.0	0.000	30	19.90	76.5	176.3	1	13.8	100.0	99.4	100	100.5	99	100	0.000	28.1	0.000	0.0	28.1	0.000	0.0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	2973	0	0	15.3	15.3	4.6	-15.3	0.0	0.0	-190	0	0	0	0	13.0	0.0	13.0	0.0	13.0	13.0	393.7	0.0	0.0	0	0	0	-2.0	0	0	332	57.0	57.3	25.5	25.6	10.9	13.0	4	-1.6	-1.6	136	0	1	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	2	87	254	136	0	228	0	0	0	37.6	185.7	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
25.704	153	3880	13.0	-12.5	-2.5	344	0.00	0.0	0.000	30	19.90	76.5	176.3	1	13.8	100.0	99.4	100	100.5	99	100	0.000	28.2	0.000	0.0	28.2	0.000	0.0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	2980	0	0	15.3	15.3	4.6	-15.3	-2.7	0.0	-230	0	0	0	0	13.0	0.0	13.0	0.0	13.0	13.0	393.6	0.0	0.0	0	0	0	0.0	0	0	332	57.0	57.3	25.5	25.6	10.9	13.0	4	-1.5	-1.5	136	0	1	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	4	87	254	128	0	149	0	0	0	37.6	185.7	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
25.773	153	3895	13.0	-12.5	-2.5	343	0.00	0.0	0.000	30	19.90	76.5	176.3	1	13.8	100.0	99.4	100	100.5	99	100	0.000	28.1	0.000	0.0	28.1	0.000	0.0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	2995	0	0	15.3	15.3	4.6	-15.3	0.6	0.0	-100	0	0	0	0	13.0	0.0	13.0	0.0	13.0	13.0	393.9	0.0	0.0	0	0	0	0.0	0	0	332	56.8	57.0	25.4	25.5	10.8	13.0	4	-1.5	-1.5	136	0	1	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	136	0	133	0	0	0	37.6	185.8	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
25.838	153	3854	13.3	-12.4	-2.5	344	0.00	0.0	0.000	30	19.90	76.5	176.3	1	13.8	100.0	99.4	100	100.5	99	100	0.000	28.2	0.000	0.0	28.2	0.000	0.0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	2954	0	0	15.3	15.3	4.6	-15.3	0.0	3.0	-130	0	0	0	0	13.3	0.0	13.3	0.0	13.3	13.3	393.5	0.0	0.0	0	0	0	0.0	0	0	332	56.8	57.0	25.4	25.5	10.8	13.0	4	-1.5	-1.5	136	0	1	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	215	254	136	0	244	0	0	0	37.6	185.6	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
25.907	153	3862	13.3	-12.4	-2.5	344	0.00	0.0	0.000	30	19.90	76.5	176.3	1	13.8	100.0	99.4	100	100.5	99	100	0.000	28.2	0.000	0.0	28.2	0.000	0.0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	2962	0	0	15.3	15.3	4.6	-15.3	0.0	1.0	-160	0	0	0	0	13.3	0.0	13.3	0.0	13.3	13.3	393.6	0.0	0.0	0	0	0	2.0	0	0	332	56.6	56.6	25.3	25.3	10.8	12.9	4	-1.5	-1.5	136	0	1	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	215	254	128	0	133	0	0	0	37.6	185.5	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
25.972	154	3846	13.3	-12.4	-2.5	344	0.00	0.0	0.000	30	19.90	76.5	176.3	1	13.8	100.0	99.4	100	100.5	99	100	0.000	28.2	0.000	0.0	28.2	0.000	0.0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	2946	0	0	15.3	15.3	4.6	-15.3	0.0	0.0	-120	0	0	0	0	13.3	0.0	13.3	0.0	13.3	13.3	393.5	0.0	0.0	0	0	0	0.0	0	0	235	56.4	56.4	25.2	25.2	15.2	18.2	4	-1.4	-1.4	136	0	1	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	136	0	224	0	0	0	37.6	185.5	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
26.076	154	3806	13.3	-12.4	-2.5	344	0.00	0.0	0.000	30	19.90	76.5	176.3	1	13.8	100.0	99.4	100	100.5	99	100	0.000	28.2	0.000	0.0	28.2	0.000	0.0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	2906	0	0	15.3	15.3	4.6	-15.3	0.0	0.0	-160	0	0	0	0	13.3	0.0	13.3	0.0	13.3	13.3	393.1	0.0	0.0	0	0	0	-4.0	0	0	235	56.1	56.4	25.1	25.2	15.1	18.1	4	-1.4	-1.4	136	0	1	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	2	87	254	136	0	180	0	0	0	37.6	185.5	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
26.122	154	3828	13.3	-12.4	-2.5	345	0.00	0.0	0.000	30	19.90	76.5	176.3	1	13.8	100.0	99.4	100	100.5	99	100	0.000	28.2	0.000	0.0	28.2	0.000	0.0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	2928	0	0	15.3	15.3	4.6	-15.3	0.0	0.0	-130	0	0	0	0	13.3	0.0	13.3	0.0	13.3	13.3	393.3	0.0	0.0	0	0	0	1.0	0	0	235	56.1	56.1	25.1	25.1	15.1	18.1	4	-1.4	-1.4	136	0	1	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	8	87	254	128	0	149	0	0	0	37.6	185.5	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
26.170	154	3792	13.3	-12.4	-2.5	344	0.00	0.0	0.000	30	19.90	76.5	176.3	1	13.8	100.0	99.4	100	100.5	99	100	0.000	28.2	0.000	0.0	28.2	0.000	0.0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	2892	0	0	15.3	15.3	4.6	-15.3	0.0	0.0	-150	0	0	0	0	13.3	0.0	13.3	0.0	13.3	13.3	392.9	0.0	0.0	0	0	0	0.0	0	0	235	55.9	55.9	25.0	25.0	15.1	18.0	4	-1.3	-1.3	136	0	1	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	181	0	0	0	37.6	185.5	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
26.230	154	3796	13.3	-12.4	-2.5	342	0.00	0.0	0.000	30	19.90	76.5	176.3	1	13.8	100.0	99.4	100	100.5	99	100	0.000	28.2	0.000	0.0	28.2	0.000	0.0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	2896	0	0	15.3	15.3	4.6	-15.3	0.0	0.0	-180	0	0	0	0	13.3	0.0	13.3	0.0	13.3	13.3	393.0	0.0	0.0	0	0	0	3.0	0	0	235	55.9	55.9	25.0	25.0	15.1	18.0	4	-1.3	-1.3	136	0	1	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	128	0	145	0	0	0	37.6	185.5	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
26.292	154	3786	13.3	-12.4	-2.5	344	0.00	0.0	0.000	30	19.90	76.5	176.3	1	13.8	100.0	99.4	100	100.5	99	100	0.000	28.3	0.000	0.0	28.3	0.000	0.0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.2	0.0	0.0	0.0	37.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10	99.1	35.3	900	2886	0	0	15.3	15.3	4.6	-15.3	0.0	0.0	-180	0	0	0	0	13.3	0.0	13.3	0.0	13.3	13.3	392.9	0.0	0.0	0	0	0	1.0	0	0	235	55.7	55.7	24.9	24.9	15.0	18.0	4	-1.3	-1.3	136	0	1	0	0	0	0	0	0	0.0	0.0	0.0	32.768	0.0	0	0	87	254	136	0	161	0	0	0	37.6	185.5	27.3	1.8	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	NaN	NaN
